transaction_id,customer_id,merchant_id,amount,timestamp,payment_method,merchant_category,customer_account_age_days,is_new_device,ip_risk_score,location,distance_from_usual_location,failed_attempts_last_24h,transactions_last_1h,transactions_last_24h,avg_transaction_amount,transaction_amount_deviation,previous_chargebacks,previous_fraud_flags,merchant_risk_score,account_velocity,hour_of_day,day_of_week,label
TXN-0000147,174,422,1201.2,2025-01-02 12:30:00,UPI,Travel,329,0,0.0709,Mumbai,7.77,0,0,8,4463.46,0.269,0,0,0.373,0.0,12,3,0
TXN-0000148,1170,313,395.85,2025-01-02 12:45:00,UPI,Grocery,1683,0,0.1201,Delhi,0.96,0,3,8,508.61,0.778,0,0,0.3413,0.375,12,3,0
TXN-0000149,4109,74,4695.88,2025-01-02 13:00:00,UPI,Travel,2391,0,0.1553,Hyderabad,5.34,1,1,7,948.61,4.95,0,0,0.0158,0.1429,13,3,1
TXN-0000150,292,286,2596.66,2025-01-02 13:15:00,CARD,Electronics,2269,0,0.0552,Mumbai,8.77,1,2,11,983.27,2.641,0,0,0.1957,0.1818,13,3,0
TXN-0000151,4279,239,28316.56,2025-01-02 13:30:00,CARD,Travel,1955,0,0.2034,Bengaluru,3.2,0,0,8,1156.86,24.477,0,0,0.1552,0.0,13,3,1
TXN-0000152,1407,313,1635.38,2025-01-02 13:45:00,UPI,Electronics,554,0,0.2097,Pune,10.12,1,1,6,652.78,2.505,0,0,0.0607,0.1667,13,3,0
TXN-0000153,4589,42,2434.7,2025-01-02 14:00:00,CARD,Grocery,1243,0,0.0702,Delhi,0.66,0,1,5,1238.63,1.966,0,0,0.2134,0.2,14,3,0
TXN-0000154,1468,282,2492.51,2025-01-02 14:15:00,UPI,Electronics,1322,0,0.4492,Pune,5.64,1,0,6,2572.8,0.969,0,0,0.0371,0.0,14,3,0
TXN-0000155,2172,339,3450.58,2025-01-02 14:30:00,UPI,Healthcare,1033,0,0.0267,Bengaluru,14.34,0,1,4,1907.09,1.809,0,0,0.2713,0.25,14,3,0
TXN-0000156,3310,358,684.48,2025-01-02 14:45:00,CARD,Fashion,47,0,0.1166,Delhi,0.43,0,1,4,1713.63,0.399,0,0,0.247,0.25,14,3,0
TXN-0000157,632,385,1666.24,2025-01-02 15:00:00,UPI,Healthcare,1428,0,0.1935,Delhi,12.91,0,0,4,5444.94,0.306,0,0,0.3092,0.0,15,3,0
TXN-0000158,2786,314,4118.32,2025-01-02 15:15:00,UPI,Grocery,978,0,0.0993,Mumbai,1.13,1,0,5,832.24,4.948,0,0,0.2421,0.0,15,3,0
TXN-0000159,2526,351,1290.49,2025-01-02 15:30:00,UPI,Electronics,864,1,0.2003,Chennai,5.26,0,1,5,3049.69,0.423,1,0,0.2615,0.2,15,3,0
TXN-0000160,3920,46,3966.86,2025-01-02 15:45:00,UPI,Electronics,866,0,0.0281,Mumbai,3.62,0,1,9,1577.61,2.514,0,0,0.5384,0.1111,15,3,0
TXN-0000161,4981,399,1982.79,2025-01-02 16:00:00,WALLET,Healthcare,1859,1,0.0608,Delhi,0.37,1,1,10,879.55,2.254,1,0,0.1224,0.1,16,3,0
TXN-0000162,3322,184,2690.31,2025-01-02 16:15:00,UPI,Grocery,447,0,0.2788,Delhi,12.95,1,2,5,1620.81,1.66,0,0,0.206,0.4,16,3,0
TXN-0000163,2046,274,5691.21,2025-01-02 16:30:00,UPI,Electronics,1372,0,0.2949,Bengaluru,3.16,1,0,3,1094.31,5.201,0,0,0.3473,0.0,16,3,0
TXN-0000164,2032,274,1433.95,2025-01-02 16:45:00,UPI,Grocery,362,1,0.1323,Bengaluru,10.36,0,1,5,2195.75,0.653,0,0,0.3261,0.2,16,3,0
TXN-0000165,2090,489,421.45,2025-01-02 17:00:00,CARD,Healthcare,2338,0,0.2004,Hyderabad,0.36,0,1,8,807.57,0.522,0,1,0.033,0.125,17,3,0
TXN-0000166,4071,163,1379.12,2025-01-02 17:15:00,UPI,Fashion,926,0,0.1857,Mumbai,0.03,0,3,7,1424.91,0.968,0,0,0.338,0.4286,17,3,0
TXN-0000167,1607,193,788.39,2025-01-02 17:30:00,UPI,Healthcare,2279,0,0.3794,Bengaluru,19.99,0,1,4,2112.69,0.373,0,0,0.0725,0.25,17,3,0
TXN-0000168,835,381,214.82,2025-01-02 17:45:00,UPI,Healthcare,157,0,0.002,Pune,9.87,1,5,10,4936.96,0.044,0,0,0.0802,0.5,17,3,0
TXN-0000169,1672,318,1617.86,2025-01-02 18:00:00,CARD,Fashion,1820,0,0.0474,Bengaluru,25.34,0,0,6,1318.57,1.227,0,0,0.5025,0.0,18,3,0
TXN-0000170,114,159,2196.39,2025-01-02 18:15:00,UPI,Travel,2266,0,0.1583,Chennai,24.66,0,2,7,1667.32,1.317,0,0,0.3538,0.2857,18,3,0
TXN-0000171,531,173,4995.55,2025-01-02 18:30:00,UPI,Travel,388,0,0.1304,Pune,1.8,0,2,4,2560.81,1.951,0,0,0.1001,0.5,18,3,0
TXN-0000172,451,415,576.07,2025-01-02 18:45:00,WALLET,Grocery,2384,1,0.3891,Chennai,1.68,0,1,8,2155.84,0.267,0,0,0.1284,0.125,18,3,0
TXN-0000173,3858,418,1966.61,2025-01-02 19:00:00,UPI,Grocery,2360,0,0.5827,Pune,3.86,0,3,6,1299.01,1.514,0,0,0.1252,0.5,19,3,0
TXN-0000174,3612,74,5561.56,2025-01-02 19:15:00,UPI,Fashion,2158,0,0.2933,Mumbai,10.09,0,0,6,3873.07,1.436,0,0,0.3028,0.0,19,3,0
TXN-0000175,3484,200,1013.23,2025-01-02 19:30:00,UPI,Gaming,1806,0,0.2,Bengaluru,4.14,1,0,5,568.13,1.783,1,0,0.2074,0.0,19,3,0
TXN-0000176,2310,385,3077.16,2025-01-02 19:45:00,WALLET,Grocery,14,0,0.1326,Hyderabad,5.66,0,0,3,2846.21,1.081,0,0,0.4621,0.0,19,3,0
TXN-0000177,3586,60,8895.14,2025-01-02 20:00:00,NETBANKING,Travel,292,0,0.0999,Hyderabad,1.49,0,0,5,2751.97,3.232,0,0,0.2013,0.0,20,3,0
TXN-0000178,807,92,279.54,2025-01-02 20:15:00,WALLET,Grocery,865,0,0.1265,Delhi,3.06,0,1,9,1795.05,0.156,0,0,0.196,0.1111,20,3,0
TXN-0000179,4504,80,2364.2,2025-01-02 20:30:00,CARD,Fashion,1952,0,0.3984,Bengaluru,14.56,1,1,7,1381.42,1.711,0,1,0.6358,0.1429,20,3,0
TXN-0000180,2506,265,5758.5,2025-01-02 20:45:00,CARD,Fashion,1094,1,0.1623,Pune,12.64,0,1,7,2857.79,2.015,0,0,0.1207,0.1429,20,3,0
TXN-0000181,4691,226,1267.53,2025-01-02 21:00:00,UPI,Fashion,119,0,0.3374,Pune,28.32,1,2,6,685.97,1.848,0,0,0.094,0.3333,21,3,0
TXN-0000182,762,161,7203.35,2025-01-02 21:15:00,UPI,Travel,826,0,0.3367,Hyderabad,2.27,1,1,2,997.68,7.22,0,0,0.338,0.5,21,3,0
TXN-0000183,2487,68,3394.0,2025-01-02 21:30:00,UPI,Electronics,2094,0,0.2537,Chennai,9.04,2,2,11,1866.71,1.818,0,0,0.2686,0.1818,21,3,0
TXN-0000184,3482,319,10560.75,2025-01-02 21:45:00,UPI,Fashion,2001,0,0.0771,Mumbai,5.38,2,1,8,5692.52,1.855,0,0,0.193,0.125,21,3,0
TXN-0000185,2479,404,3222.8,2025-01-02 22:00:00,UPI,Fashion,2057,0,0.0289,Pune,8.83,0,0,6,704.76,4.573,0,0,0.1004,0.0,22,3,0
TXN-0000186,2231,107,11476.77,2025-01-02 22:15:00,CARD,Fashion,1689,0,0.0281,Bengaluru,7.89,1,2,9,782.73,14.662,0,0,0.1466,0.2222,22,3,0
TXN-0000187,832,334,2429.75,2025-01-02 22:30:00,UPI,Healthcare,457,0,0.0658,Hyderabad,9.22,1,0,1,955.43,2.543,0,1,0.4771,0.0,22,3,0
TXN-0000188,1906,398,458.4,2025-01-02 22:45:00,NETBANKING,Fashion,491,0,0.099,Hyderabad,4.09,1,0,2,10823.08,0.042,0,0,0.2078,0.0,22,3,0
TXN-0000189,1194,279,957.71,2025-01-02 23:00:00,NETBANKING,Gaming,2472,0,0.0703,Pune,0.98,2,1,5,2808.1,0.341,0,0,0.1881,0.2,23,3,0
TXN-0000190,1508,287,4983.59,2025-01-02 23:15:00,UPI,Grocery,221,0,0.0116,Pune,16.14,0,1,3,8165.78,0.61,0,0,0.0395,0.3333,23,3,0
TXN-0000191,3419,84,4886.5,2025-01-02 23:30:00,CARD,Electronics,1958,0,0.3766,Pune,1.26,0,1,5,3656.39,1.336,0,0,0.1976,0.2,23,3,0
TXN-0000192,3152,479,1319.41,2025-01-02 23:45:00,UPI,Grocery,1501,0,0.2143,Delhi,11.0,0,1,8,602.83,2.189,1,0,0.2342,0.125,23,3,0
TXN-0000193,3036,479,10936.3,2025-01-03 00:00:00,UPI,Electronics,112,0,0.0002,Pune,6.49,1,1,8,1911.92,5.72,0,1,0.3887,0.125,0,4,1
TXN-0000194,1810,356,1263.42,2025-01-03 00:15:00,UPI,Grocery,2109,1,0.1809,Mumbai,3.95,0,2,7,2440.45,0.518,0,0,0.3921,0.2857,0,4,0
TXN-0000195,4799,452,2856.98,2025-01-03 00:30:00,UPI,Travel,2262,0,0.0939,Chennai,0.05,0,3,15,1285.81,2.222,0,0,0.0259,0.2,0,4,0
TXN-0000196,439,304,2778.94,2025-01-03 00:45:00,UPI,Fashion,1587,0,0.1008,Mumbai,18.69,0,1,6,1940.77,1.432,0,0,0.1047,0.1667,0,4,0
TXN-0000197,1713,331,475.84,2025-01-03 01:00:00,UPI,Healthcare,2472,0,0.1917,Bengaluru,2.51,3,2,6,627.15,0.759,0,1,0.3555,0.3333,1,4,1
TXN-0000198,591,415,1611.71,2025-01-03 01:15:00,UPI,Gaming,616,0,0.0351,Hyderabad,7.43,0,0,4,2453.66,0.657,0,0,0.2229,0.0,1,4,0
TXN-0000199,1695,20,19455.24,2025-01-03 01:30:00,UPI,Electronics,2387,0,0.0639,Hyderabad,13.36,3,2,6,1243.91,15.64,0,0,0.1448,0.3333,1,4,1
TXN-0000200,4810,110,715.71,2025-01-03 01:45:00,NETBANKING,Gaming,1395,0,0.2145,Chennai,3.84,2,1,5,1199.06,0.597,0,0,0.0758,0.2,1,4,0
TXN-0000201,1832,102,3363.37,2025-01-03 02:00:00,CARD,Fashion,1661,0,0.0634,Pune,7.62,0,1,5,1305.39,2.577,0,0,0.1234,0.2,2,4,0
TXN-0000202,4543,317,567.45,2025-01-03 02:15:00,UPI,Gaming,1329,0,0.1726,Mumbai,1.69,0,0,2,1374.87,0.413,0,0,0.1899,0.0,2,4,0
TXN-0000203,2476,122,708.29,2025-01-03 02:30:00,UPI,Grocery,2225,0,0.1769,Hyderabad,1.18,0,0,5,603.1,1.174,0,1,0.2979,0.0,2,4,0
TXN-0000204,3499,196,437.58,2025-01-03 02:45:00,UPI,Grocery,1968,0,0.2011,Delhi,27.99,0,1,6,1648.41,0.265,0,0,0.1835,0.1667,2,4,0
TXN-0000205,2288,247,4612.9,2025-01-03 03:00:00,UPI,Healthcare,2027,0,0.5905,Bengaluru,2.4,0,0,4,3989.44,1.156,0,0,0.0738,0.0,3,4,0
TXN-0000206,1330,372,753.07,2025-01-03 03:15:00,UPI,Fashion,1067,0,0.1697,Hyderabad,27.19,0,0,5,2744.9,0.274,0,0,0.061,0.0,3,4,0
TXN-0000207,3822,259,6393.49,2025-01-03 03:30:00,UPI,Healthcare,2338,1,0.0611,Chennai,6.77,0,0,4,4709.97,1.357,0,1,0.319,0.0,3,4,0
TXN-0000208,4846,13,1058.09,2025-01-03 03:45:00,UPI,Gaming,1804,0,0.1187,Hyderabad,4.29,0,3,9,5022.1,0.211,0,0,0.0828,0.3333,3,4,1
TXN-0000209,1318,344,2045.79,2025-01-03 04:00:00,UPI,Healthcare,872,0,0.4248,Chennai,0.07,1,1,8,198.99,10.281,0,0,0.1549,0.125,4,4,0
TXN-0000210,3894,214,2716.02,2025-01-03 04:15:00,WALLET,Fashion,652,0,0.133,Hyderabad,1.15,0,2,6,1631.04,1.665,0,0,0.1548,0.3333,4,4,0
TXN-0000211,1306,57,357.33,2025-01-03 04:30:00,UPI,Healthcare,2000,0,0.2892,Mumbai,6.6,0,1,5,951.01,0.376,0,0,0.0189,0.2,4,4,0
TXN-0000212,3585,326,2206.56,2025-01-03 04:45:00,UPI,Fashion,64,0,0.3349,Delhi,8.19,1,1,4,1093.19,2.018,0,0,0.2013,0.25,4,4,0
TXN-0000213,3946,136,2554.06,2025-01-03 05:00:00,WALLET,Grocery,2230,0,0.2897,Chennai,2.84,1,0,3,1230.14,2.076,0,1,0.4496,0.0,5,4,0
TXN-0000214,2247,231,5628.28,2025-01-03 05:15:00,NETBANKING,Fashion,1925,0,0.096,Chennai,2.16,0,1,4,1290.51,4.361,0,0,0.0248,0.25,5,4,0
TXN-0000215,3685,484,689.55,2025-01-03 05:30:00,WALLET,Travel,1430,0,0.0933,Bengaluru,9.48,1,1,4,1954.57,0.353,0,0,0.0961,0.25,5,4,0
TXN-0000216,1362,119,795.14,2025-01-03 05:45:00,UPI,Fashion,2466,0,0.1,Hyderabad,17.52,0,1,6,857.0,0.928,0,0,0.1465,0.1667,5,4,0
TXN-0000217,397,443,3481.05,2025-01-03 06:00:00,CARD,Healthcare,672,0,0.1256,Delhi,2.18,2,2,6,5152.51,0.676,0,0,0.1803,0.3333,6,4,0
TXN-0000218,482,233,7390.38,2025-01-03 06:15:00,UPI,Electronics,2466,0,0.0119,Pune,4.72,0,2,4,3413.76,2.165,0,1,0.1905,0.5,6,4,0
TXN-0000219,2236,467,995.3,2025-01-03 06:30:00,NETBANKING,Electronics,339,0,0.3651,Chennai,9.74,0,1,6,1175.58,0.847,0,0,0.0126,0.1667,6,4,0
TXN-0000220,4514,425,523.4,2025-01-03 06:45:00,UPI,Fashion,1878,0,0.1408,Delhi,2.53,0,2,7,1575.33,0.332,0,0,0.1827,0.2857,6,4,0
TXN-0000221,638,417,1311.35,2025-01-03 07:00:00,CARD,Travel,505,0,0.4444,Hyderabad,13.56,0,2,6,3257.49,0.403,0,0,0.1598,0.3333,7,4,0
TXN-0000222,2279,104,653.42,2025-01-03 07:15:00,NETBANKING,Grocery,1671,0,0.0484,Bengaluru,1.6,1,2,13,1605.48,0.407,0,0,0.0137,0.1538,7,4,0
TXN-0000223,3521,396,2679.33,2025-01-03 07:30:00,UPI,Gaming,880,0,0.5064,Delhi,48.67,0,0,2,1553.26,1.725,0,1,0.0237,0.0,7,4,0
TXN-0000224,1012,184,611.37,2025-01-03 07:45:00,UPI,Fashion,939,0,0.1939,Pune,8.56,1,1,7,944.82,0.647,0,0,0.3902,0.1429,7,4,0
TXN-0000225,3609,456,4762.11,2025-01-03 08:00:00,WALLET,Healthcare,651,0,0.1451,Mumbai,5.22,0,0,7,422.77,11.264,0,0,0.343,0.0,8,4,0
TXN-0000226,1530,496,2226.44,2025-01-03 08:15:00,WALLET,Grocery,2311,0,0.112,Chennai,11.03,0,0,6,2007.0,1.109,0,0,0.2059,0.0,8,4,0
TXN-0000227,4044,306,4913.01,2025-01-03 08:30:00,NETBANKING,Grocery,1407,0,0.0469,Mumbai,14.25,0,0,5,1680.43,2.924,0,0,0.1499,0.0,8,4,0
TXN-0000228,2897,457,159.53,2025-01-03 08:45:00,WALLET,Electronics,1204,0,0.1006,Delhi,2.86,0,0,7,1186.4,0.134,0,0,0.182,0.0,8,4,0
TXN-0000229,2735,267,310.25,2025-01-03 09:00:00,NETBANKING,Grocery,677,0,0.0283,Delhi,3.95,1,1,5,1848.67,0.168,0,0,0.3522,0.2,9,4,0
TXN-0000230,884,17,6556.52,2025-01-03 09:15:00,CARD,Electronics,1819,0,0.0242,Mumbai,5.69,0,1,10,1299.13,5.047,0,2,0.1303,0.1,9,4,0
TXN-0000231,2317,437,876.57,2025-01-03 09:30:00,UPI,Electronics,618,0,0.175,Bengaluru,5.75,0,2,5,1595.69,0.549,0,0,0.1406,0.4,9,4,0
TXN-0000232,4284,266,415.37,2025-01-03 09:45:00,UPI,Electronics,1419,0,0.1459,Delhi,3.91,0,1,7,1742.64,0.238,0,0,0.0833,0.1429,9,4,0
TXN-0000233,98,23,1469.74,2025-01-03 10:00:00,UPI,Grocery,914,0,0.0831,Chennai,7.38,1,2,9,2794.23,0.526,0,0,0.2717,0.2222,10,4,0
TXN-0000234,3793,33,2293.62,2025-01-03 10:15:00,CARD,Gaming,2242,0,0.1738,Pune,4.28,0,2,5,1200.26,1.911,0,0,0.2899,0.4,10,4,0
TXN-0000235,2464,362,1536.91,2025-01-03 10:30:00,UPI,Grocery,769,0,0.2783,Hyderabad,5.52,0,0,8,1574.22,0.976,0,0,0.1177,0.0,10,4,0
TXN-0000236,3598,462,2874.28,2025-01-03 10:45:00,UPI,Electronics,1725,0,0.2125,Pune,3.12,1,0,6,1630.78,1.763,0,0,0.2556,0.0,10,4,0
TXN-0000237,3317,349,2510.01,2025-01-03 11:00:00,CARD,Fashion,457,0,0.0489,Mumbai,0.97,0,1,2,797.98,3.145,0,0,0.2398,0.5,11,4,0
TXN-0000238,2161,221,2381.99,2025-01-03 11:15:00,WALLET,Grocery,770,0,0.0304,Bengaluru,11.8,0,0,7,710.91,3.351,0,0,0.0321,0.0,11,4,0
TXN-0000239,1544,154,6932.06,2025-01-03 11:30:00,CARD,Grocery,1298,0,0.3756,Delhi,3.56,2,2,7,3182.33,2.178,0,0,0.1504,0.2857,11,4,0
TXN-0000240,3137,210,1774.66,2025-01-03 11:45:00,UPI,Electronics,2290,0,0.1345,Pune,5.08,1,1,8,1132.99,1.566,1,0,0.05,0.125,11,4,0
TXN-0000241,702,162,1723.24,2025-01-03 12:00:00,UPI,Grocery,1018,0,0.1617,Hyderabad,5.52,0,1,7,910.96,1.892,0,0,0.2202,0.1429,12,4,0
TXN-0000242,2921,137,4017.25,2025-01-03 12:15:00,WALLET,Gaming,446,0,0.3017,Hyderabad,23.85,0,1,8,1694.75,2.37,0,0,0.0311,0.125,12,4,0
TXN-0000243,474,65,3128.16,2025-01-03 12:30:00,UPI,Grocery,2230,0,0.0863,Pune,0.08,1,2,7,4295.74,0.728,0,0,0.3933,0.2857,12,4,0
TXN-0000244,3250,285,729.74,2025-01-03 12:45:00,UPI,Grocery,535,0,0.1146,Delhi,19.4,0,1,3,6669.38,0.109,0,0,0.4575,0.3333,12,4,0
TXN-0000245,3144,110,1641.6,2025-01-03 13:00:00,UPI,Grocery,557,0,0.1914,Mumbai,3.33,0,1,9,1712.69,0.958,0,0,0.0504,0.1111,13,4,0
TXN-0000246,423,73,2789.93,2025-01-03 13:15:00,CARD,Fashion,901,0,0.1751,Delhi,4.38,0,0,6,1105.56,2.524,0,1,0.4303,0.0,13,4,0
TXN-0000247,3788,138,1000.96,2025-01-03 13:30:00,UPI,Gaming,2045,1,0.4796,Delhi,9.47,0,1,1,2655.6,0.377,0,0,0.4952,1.0,13,4,0
TXN-0000248,2080,400,1049.81,2025-01-03 13:45:00,UPI,Gaming,922,0,0.0362,Delhi,3.71,2,1,7,1620.55,0.648,0,0,0.4568,0.1429,13,4,0
TXN-0000249,3935,287,447.68,2025-01-03 14:00:00,CARD,Electronics,2393,0,0.4208,Hyderabad,30.93,0,1,6,2114.58,0.212,0,0,0.2559,0.1667,14,4,0
TXN-0000250,209,246,100.76,2025-01-03 14:15:00,CARD,Grocery,2059,0,0.1213,Pune,0.61,0,0,9,1304.82,0.077,0,0,0.1063,0.0,14,4,0
TXN-0000251,898,296,1238.26,2025-01-03 14:30:00,UPI,Travel,2080,0,0.0665,Mumbai,0.56,1,0,5,5030.98,0.246,0,0,0.1366,0.0,14,4,0
TXN-0000252,2470,284,2044.33,2025-01-03 14:45:00,UPI,Grocery,1096,0,0.0428,Delhi,1.55,0,0,3,1093.09,1.87,1,0,0.0948,0.0,14,4,0
TXN-0000253,942,249,601.92,2025-01-03 15:00:00,CARD,Grocery,2078,0,0.231,Chennai,3.22,0,0,3,2656.87,0.227,0,0,0.1689,0.0,15,4,0
TXN-0000254,1650,421,7139.61,2025-01-03 15:15:00,UPI,Gaming,2183,0,0.0119,Chennai,4.05,1,1,4,4225.81,1.69,0,0,0.1854,0.25,15,4,0
TXN-0000255,3303,366,631.97,2025-01-03 15:30:00,CARD,Gaming,999,0,0.2763,Hyderabad,7.52,1,1,10,2232.01,0.283,0,0,0.32,0.1,15,4,0
TXN-0000256,723,93,4483.11,2025-01-03 15:45:00,WALLET,Gaming,832,0,0.0816,Chennai,16.35,0,1,7,2406.74,1.863,0,0,0.0884,0.1429,15,4,0
TXN-0000257,3389,409,2735.89,2025-01-03 16:00:00,UPI,Grocery,274,0,0.2355,Delhi,9.0,0,0,2,1314.13,2.082,0,0,0.1324,0.0,16,4,0
TXN-0000258,518,88,15865.11,2025-01-03 16:15:00,UPI,Travel,970,0,0.2086,Bengaluru,4.13,0,1,8,925.15,17.149,0,0,0.4745,0.125,16,4,1
TXN-0000259,876,40,3088.32,2025-01-03 16:30:00,UPI,Healthcare,1196,0,0.1033,Mumbai,8.19,0,0,7,3616.32,0.854,1,0,0.5013,0.0,16,4,0
TXN-0000260,2939,211,423.8,2025-01-03 16:45:00,UPI,Healthcare,1908,0,0.1474,Pune,3.69,0,0,5,1959.09,0.216,1,0,0.191,0.0,16,4,0
TXN-0000261,3968,197,5166.28,2025-01-03 17:00:00,CARD,Fashion,1390,0,0.5216,Chennai,5.25,0,1,8,2655.45,1.946,0,0,0.3903,0.125,17,4,1
TXN-0000262,853,394,9829.31,2025-01-03 17:15:00,UPI,Gaming,621,0,0.1113,Pune,4.57,0,0,4,1292.92,7.602,0,0,0.0695,0.0,17,4,0
TXN-0000263,1500,348,305.92,2025-01-03 17:30:00,CARD,Travel,748,0,0.1815,Chennai,5.01,0,1,7,779.37,0.393,0,1,0.1934,0.1429,17,4,0
TXN-0000264,4626,30,3410.69,2025-01-03 17:45:00,UPI,Electronics,313,0,0.1898,Mumbai,7.51,0,1,3,910.89,3.744,0,0,0.1061,0.3333,17,4,0
TXN-0000265,4949,250,4255.03,2025-01-03 18:00:00,NETBANKING,Electronics,550,0,0.073,Pune,6.68,0,1,13,1147.07,3.709,0,1,0.0537,0.0769,18,4,0
TXN-0000266,2906,398,1454.93,2025-01-03 18:15:00,UPI,Grocery,350,0,0.2613,Chennai,2.57,0,0,5,2109.93,0.69,0,1,0.1387,0.0,18,4,0
TXN-0000267,2236,367,159.75,2025-01-03 18:30:00,UPI,Fashion,1931,0,0.0924,Bengaluru,0.96,1,0,6,1382.01,0.116,1,0,0.3051,0.0,18,4,0
TXN-0000268,1735,251,1338.87,2025-01-03 18:45:00,CARD,Electronics,585,0,0.0838,Mumbai,5.6,0,0,7,1905.17,0.703,0,0,0.0423,0.0,18,4,0
TXN-0000269,3063,308,1006.74,2025-01-03 19:00:00,UPI,Gaming,132,0,0.0837,Pune,0.88,0,1,2,1432.99,0.703,0,2,0.0399,0.5,19,4,0
TXN-0000270,2955,281,8310.86,2025-01-03 19:15:00,WALLET,Fashion,1503,0,0.0893,Hyderabad,10.47,0,0,3,1201.33,6.918,0,0,0.322,0.0,19,4,1
TXN-0000271,1474,116,1647.4,2025-01-03 19:30:00,UPI,Travel,1388,0,0.1999,Pune,3.9,0,1,3,1824.27,0.903,1,0,0.4144,0.3333,19,4,0
TXN-0000272,115,283,1191.81,2025-01-03 19:45:00,UPI,Gaming,106,0,0.2673,Pune,5.13,1,3,5,1509.8,0.789,0,1,0.1342,0.6,19,4,0
TXN-0000273,758,338,1001.28,2025-01-03 20:00:00,UPI,Gaming,1725,0,0.2113,Pune,1.97,1,0,7,668.13,1.499,0,0,0.0985,0.0,20,4,0
TXN-0000274,4793,29,2493.12,2025-01-03 20:15:00,CARD,Healthcare,1660,0,0.3075,Pune,4.84,1,2,5,1534.53,1.625,0,0,0.1678,0.4,20,4,0
TXN-0000275,2091,348,1905.33,2025-01-03 20:30:00,NETBANKING,Travel,2407,1,0.1366,Chennai,5.81,0,1,7,4769.68,0.399,0,0,0.3838,0.1429,20,4,0
TXN-0000276,2412,125,816.97,2025-01-03 20:45:00,CARD,Travel,1913,0,0.0831,Mumbai,5.04,0,1,6,4504.18,0.181,0,0,0.2591,0.1667,20,4,0
TXN-0000277,2336,4,2343.88,2025-01-03 21:00:00,UPI,Grocery,1999,0,0.0627,Delhi,3.3,0,2,6,1972.49,1.188,0,1,0.0458,0.3333,21,4,0
TXN-0000278,3914,378,1031.0,2025-01-03 21:15:00,CARD,Travel,1869,0,0.4049,Pune,14.94,0,0,1,4890.91,0.211,1,0,0.1754,0.0,21,4,0
TXN-0000279,325,195,134.73,2025-01-03 21:30:00,UPI,Grocery,1624,1,0.021,Mumbai,11.89,1,0,10,2014.77,0.067,0,1,0.0764,0.0,21,4,0
TXN-0000280,414,207,3510.68,2025-01-03 21:45:00,UPI,Electronics,1582,0,0.1665,Chennai,6.85,0,1,6,2645.16,1.327,0,0,0.2813,0.1667,21,4,0
TXN-0000281,1380,313,3193.03,2025-01-03 22:00:00,UPI,Electronics,1561,0,0.3026,Chennai,0.0,0,2,8,2057.19,1.552,0,0,0.2619,0.25,22,4,0
TXN-0000282,2434,281,2197.95,2025-01-03 22:15:00,UPI,Grocery,1101,0,0.4203,Chennai,10.6,1,0,6,1849.16,1.189,0,0,0.5057,0.0,22,4,0
TXN-0000283,3356,311,1156.41,2025-01-03 22:30:00,CARD,Healthcare,241,0,0.0499,Delhi,2.57,1,1,8,943.71,1.225,0,1,0.553,0.125,22,4,0
TXN-0000284,2454,473,1674.85,2025-01-03 22:45:00,UPI,Electronics,2455,0,0.2185,Pune,9.03,0,2,7,852.78,1.964,1,0,0.3618,0.2857,22,4,0
TXN-0000285,2206,326,4083.97,2025-01-03 23:00:00,UPI,Gaming,2439,0,0.1029,Hyderabad,6.45,1,1,4,7111.76,0.574,0,0,0.1426,0.25,23,4,1
TXN-0000286,4690,24,956.93,2025-01-03 23:15:00,UPI,Grocery,230,1,0.0928,Pune,0.84,0,2,10,905.87,1.056,0,0,0.6231,0.2,23,4,0
TXN-0000287,806,112,4252.18,2025-01-03 23:30:00,UPI,Grocery,1957,1,0.0467,Pune,2.07,1,0,1,1453.71,2.925,0,0,0.3947,0.0,23,4,0
TXN-0000288,2859,225,411.86,2025-01-03 23:45:00,CARD,Fashion,1894,0,0.0625,Pune,3.42,0,1,5,2057.67,0.2,0,0,0.079,0.2,23,4,0
TXN-0000289,2712,237,2129.63,2025-01-04 00:00:00,WALLET,Electronics,623,0,0.2802,Pune,12.34,0,0,6,1172.73,1.816,0,0,0.0604,0.0,0,5,0
TXN-0000290,2368,181,1846.97,2025-01-04 00:15:00,UPI,Grocery,957,0,0.1284,Hyderabad,4.8,1,1,8,3444.56,0.536,0,0,0.3103,0.125,0,5,0
TXN-0000291,4038,93,4906.06,2025-01-04 00:30:00,NETBANKING,Grocery,1924,1,0.1021,Pune,67.92,0,1,5,2387.02,2.055,0,1,0.0736,0.2,0,5,0
TXN-0000292,1335,54,718.1,2025-01-04 00:45:00,UPI,Grocery,2065,0,0.1939,Chennai,10.91,1,3,6,1590.43,0.452,1,0,0.3708,0.5,0,5,0
TXN-0000293,4769,73,800.9,2025-01-04 01:00:00,CARD,Electronics,1002,0,0.1127,Bengaluru,12.83,1,1,5,2216.17,0.361,0,0,0.024,0.2,1,5,0
TXN-0000294,1658,476,446.33,2025-01-04 01:15:00,CARD,Gaming,1574,0,0.0118,Bengaluru,14.95,0,0,8,6086.07,0.073,0,0,0.0175,0.0,1,5,0
